Marci X,2003,5,Lisa Kudrow,Marci Feld,Damon Wayans,Dr. S,Richard Benjamin,Ben Feld,Jane Krakowski,Lauren Farb,Christine Baranski,Mary Ellen Spinkle
Equilibrium,2002,5,Christian Bale,John Preston,Taye Diggs,Brandt,Emily Watson,Mary O'Brien,Angus Macfadyen,Dupont,Sean Bean,Errol Partridge
The Children of Huang Shi,2008,4,Jonathan Rhys Meyers,George Hogg,Radha Mitchell,Lee Pearson,Chow Yun-fat,Chen Hansheng,Michelle Yeoh,Mrs. Wang
The Yards,2000,5,Mark Wahlberg,Leo Handler,Joaquin Phoenix,Willie Gutierrez,Charlize Theron,Erica Soltz,James Caan,Frank Olchin,Ellen Burstyn,Val Handler
The Oogieloves in the Big Balloon Adventure,2012,5,Christopher Lloyd,Lero Sombrero,Cary Elwes,Bobby Wobbly,Jaime Pressly,Lola,Cloris Leachman,Dotty Rounder,Chazz Palminteri,Marvin Milkshake
By the Sea,2015,5,Angelina Jolie,Vanessa,Brad Pitt,Roland,Mélanie Laurent,Lea,Melvil Poupaud,François,Niels Arestrup,Michel
Steamboy,2004,5,Anne Suzuki,James Ray Steam (voice),Masane Tsukayama,Dr. Eddie Steam#,Katsuo Nakamura,Dr. Lloyd Steam,Manami Konishi,Scarlett O'Hara,Kiyoshi Kodama,Robert Stephenson
The Game of Their Lives,2005,5,Gerard Butler,Frank Borghi,Wes Bentley,Walter Bahr,Gavin Rossdale,Stanley Mortensen,Costas Mandylor,Charlie 'Gloves' Columbo,Louis Mandylor,Gino Pariani
All Good Things,2010,5,Kirsten Dunst,Katie Marks,Ryan Gosling,David Marks,Kristen Wiig,Lauren Fleck,Frank Langella,Sanford Marks,Lily Rabe,Deborah Lehrman
Rapa Nui,1994,5,Jason Scott Lee,Noro,Esai Morales,Make,Sandrine Holt,Ramana,Eru Potaka-Dewes,Ariki-mau,Emilio Tuki Hito,Messenger
CJ7,2008,5,Stephen Chow,Ti Chow,Xu Jiao,Dicky Chow,Kitty Zhang Yuqi,Miss Yuen,Lam Tze-Chung,Boss,Lee Sheung-Ching,Mr. Cao
The Visitors II: The Corridors of Time,1998,5,Christian Clavier,Jacquouille la Fripouille and Jacques-Henri Jacquard and Prosper le Purineur and Jacouillet,Jean Reno,Comte Godefroy de Montmirail, dit Godefroy le Hardi,Marie-Anne Chazel,Ginette,Christian Bujeau,Jean-Pierre Goulard,Muriel Robin,Frénégonde and Béatrice
Dylan Dog: Dead of Night,2011,5,Brandon Routh,Dylan Dog,Peter Stormare,Gabriel,Sam Huntington,Marcus,Taye Diggs,Vargus,Anita Briem,Elizabeth
People I Know,2002,5,Al Pacino,Eli Wurman,Kim Basinger,Victoria Gray,Ryan O'Neal,Cary Launer,Téa Leoni,Jilli Hopper,Jonathan Walker,Doorman at Party
The Tempest,2010,5,Helen Mirren,Prospera,Felicity Jones,Miranda,Reeve Carney,Prince Ferdinand,David Strathairn,King Alonso,Tom Conti,Gonzalo
Regression,2015,5,Ethan Hawke,Bruce Kenner,Emma Watson,Angela Gray,David Thewlis,Professor Kenneth Raines,Lothaire Bluteau,Reverend Murray,Dale Dickey,Rose Gray
Three Kingdoms: Resurrection of the Dragon,2008,5,Sammo Hung,Luo Ping-An,Vanness Wu,Zhao Bao,Maggie Q,Cao Ying,Andy Lau,Zhao Zilong,Ti Lung,Guan Yu
Butterfly on a Wheel,2007,5,Pierce Brosnan,Tom Ryan,Maria Bello,Abby Randall,Gerard Butler,Neil Randall,Emma Karwandy,Sophie Randall,Claudette Mink,Judy Ryan
Zambezia,2012,5,Jeremy Suarez,Kai (voice),Samuel L. Jackson,Tendai (voice),Abigail Breslin,Zoe (voice),Leonard Nimoy,Sekhuru (voice),Jeff Goldblum,Ajax (voice)
Ramanujan,2014,5,Abhinay Vaddi,Srinivasa Ramanujan,Suhasini Maniratnam,Komalatammal,Kevin McGowan,G. H. Hardy,Abbas,Prasanta Chandra Mahalanobis,Anmol,Young Srinivasa Ramanujan
Dwegons,2014,5,Melissa Leo,Grandma Fitz and Butterfly McDweg and Mrs. Fitzgerald,Maggie Wheeler,Sophia-So-Dwegon and Argalite and Juno Luno,Joey D. Vieira,Davargan and Yabo Potato and Sweetfang and Clyde,R. Martin Klein,Nosey Threehorn and Bloochip and Squats,Thomas Francis Walsh III,Timmy
Hands of Stone,2016,5,Robert De Niro,Ray Arcel,Edgar Ramírez,Roberto Duran,Jurnee Smollett,Juanita Leonard,Ellen Barkin,Stephanie Arcel,Rubén Blades,Carlos Eleta
Survivor,2015,5,Pierce Brosnan,Nash,Milla Jovovich,Kate Abbott,Dylan McDermott,Sam Parker,Angela Bassett,Maureen Cranepaul,Robert Forster,Bill Talbot
The Frozen Ground,2013,5,Nicolas Cage,Jack Halcombe,Vanessa Hudgens,Cindy Paulson,John Cusack,Robert Hansen,Radha Mitchell,Allie Halcombe,Jodi Lyn O'Keefe,Chelle Ringell
The Painted Veil,2006,5,Edward Norton,Walter Fane,Juliet Howland,Dorothy Townsend,Naomi Watts,Kitty Fane,Ian Renwick,Geoffrey Denison,Liev Schreiber,Charlie Townsend
The Baader Meinhof Complex,2008,5,Martina Gedeck,Ulrike Meinhof,Moritz Bleibtreu,Andreas Baader,Johanna Wokalek,Gudrun Ensslin,Nadja Uhl,Brigitte Mohnhaupt,Stipe Erceg,Holger Meins
Dances with Wolves,1990,5,Kevin Costner,Lieutenant Dunbar,Mary McDonnell,Stands With A Fist,Graham Greene,Kicking Bird,Rodney A. Grant,Wind In His Hair,Floyd Red Crow Westerman,Ten Bears
Bad Teacher,2011,5,Cameron Diaz,Elizabeth Halsey,Jason Segel,Russell Gettis,Justin Timberlake,Scott Delacorte,Lucy Punch,Amy Squirrel,Phyllis Smith,Lynn Davies
Sea of Love,1989,5,Al Pacino,Frank Keller,Ellen Barkin,Helen Cruger,John Goodman,Sherman,Michael Rooker,Terry,William Hickey,Frank Keller Sr.
A Cinderella Story,2004,5,Hilary Duff,Sam Montgomery,Jennifer Coolidge,Fiona,Chad Michael Murray,Austin Ames,Dan Byrd,Carter Farrell,Regina King,Rhonda
Scream,1996,5,David Arquette,Deputy Dwight 'Dewey' Riley,Neve Campbell,Sidney Prescott,Courteney Cox,Gale Weathers,Matthew Lillard,Stu Macher,Rose McGowan,Tatum Riley
Thir13en Ghosts,2001,5,Tony Shalhoub,Arthur Kriticos,Embeth Davidtz,Kalina Oretzia,Matthew Lillard,Dennis Rafkin,Shannon Elizabeth,Kathy Kriticos,Matthew Harrison,Damon
The Shining,1980,5,Jack Nicholson,Jack Torrance,Shelley Duvall,Wendy Torrance,Danny Lloyd,Danny Torrance,Scatman Crothers,Dick Hallorann,Barry Nelson,Stuart Ullman
Back to the Future,1985,5,Michael J. Fox,Marty McFly,Christopher Lloyd,Dr. Emmett Brown,Lea Thompson,Lorraine Baines,Crispin Glover,George McFly,Thomas F. Wilson,Biff Tannen
House on Haunted Hill,1999,5,Geoffrey Rush,Stephen H. Price,Famke Janssen,Evelyn Stockard-Price,Taye Diggs,Eddie Baker,Peter Gallagher,Donald W. Blackburn, M.D.,Chris Kattan,Watson Pritchett
I Can Do Bad All By Myself,2009,5,Tyler Perry,Madea,Taraji P. Henson,April,Adam Rodríguez,Sandio,Mary J. Blige,Tanya,Gladys Knight,Wilma
Fight Valley,2016,5,Erin O'Brien,Duke,Miesha Tate,Jabs,Holly Holm,Payton Walsh,Cristiane Justino,Church,Susie Celek,Windsor
The Switch,2010,5,Jason Bateman,Wally Mars,Jennifer Aniston,Kassie Larson,Jeff Goldblum,Leonard,Juliette Lewis,Debbie,Todd Louiso,Artie
Just Married,2003,5,Ashton Kutcher,Tom Leezak,Brittany Murphy,Sarah McNerney,Christian Kane,Peter Prentiss,David Moscow,Kyle,Alex Thomas,Fred
The Devil's Double,2011,5,Dominic Cooper,Latif Yahia and Uday Hussein,Ludivine Sagnier,Sarrab,Raad Rawi,Munem,Mehmet Ferda,Kamel Hannah,Philip Quast,Saddam Hussein and Faoaz
Thomas and the Magic Railroad,2000,3,Alec Baldwin,Mr. Conductor,Peter Fonda,Grandpa Burnett Stone,Mara Wilson,Lily Stone
The Crazies,2010,5,Timothy Olyphant,David,Radha Mitchell,Judy,Joe Anderson,Russell,Danielle Panabaker,Becca,Christie Lynn Smith,Deardra Farnum
Spirited Away,2001,5,Rumi Hiiragi,Chihiro (voice),Miyu Irino,Haku (voice),Mari Natsuki,Yubaba (voice),Takashi Naito,Chihiro's Father (voice),Yasuko Sawaguchi,Chihiro's Mother (voice)
Firestorm,2013,5,Andy Lau,Lui,Gordon Lam Ka-Tung,Tou,Yao Chen,Bing,Hu Jun,Cao Nam,Ray Lui,Paco
The Bounty,1984,5,Mel Gibson,Fletcher Christian,Anthony Hopkins,Lieutenant William Bligh,Laurence Olivier,Admiral Hood,Edward Fox,Captain Greetham,Daniel Day-Lewis,John Fryer
The Book Thief,2013,5,Geoffrey Rush,Hans Hubermann,Sophie Nélisse,Liesel Meminger,Emily Watson,Rosa Hubermann,Nico Liersch,Rudy Steiner,Ben Schnetzer,Max Vandenburg
Sex Drive,2008,5,Josh Zuckerman,Ian,Amanda Crew,Felicia,Clark Duke,Lance,James Marsden,Rex,Seth Green,Ezekiel
Leap Year,2010,5,Amy Adams,Anna Brady,Matthew Goode,Declan,Adam Scott,Jeremy,John Lithgow,Jack Brady,Flaminia Cinque,Carla
The Fall of the Roman Empire,1964,5,Sophia Loren,Lucilla,Stephen Boyd,Livius,Alec Guinness,Marcus Aurelius,Christopher Plummer,Commodus,Anthony Quayle,Verulus
Take Me Home Tonight,2011,5,Topher Grace,Matt Franklin,Anna Faris,Wendy Franklin,Dan Fogler,Barry Nathan,Teresa Palmer,Tori Frederking,Michelle Trachtenberg,Kitchelle Storms
Won't Back Down,2012,5,Viola Davis,Nona Alberts,Maggie Gyllenhaal,Jamie Fitzpatrick,Ving Rhames,Principal Thompson,Lance Reddick,Charles Alberts,Rosie Perez,Breena Harper
The Nutcracker,1993,5,Darci Kistler,The sugarplum Fairy,Damian Woetzel,The Sugarplum Fairy's Cavalier,Bart Robinson Cook,Drosselmeier,Kyra Nichols,Dewdrop,Jessica Lynn Cohen,Marie
Kansas City,1996,5,Jennifer Jason Leigh,Blondie O'Hara,Miranda Richardson,Carolyn Stilton,Harry Belafonte,Seldom Seen,Michael Murphy,Henry Stilton,Dermot Mulroney,Johnny O'Hara
Indignation,2016,5,Logan Lerman,Marcus Messner,Sarah Gadon,Olivia Hutton,Tracy Letts,Dean Caudwell,Linda Emond,Esther Messner,Danny Burstein,Max Messner
The Amityville Horror,2005,5,Ryan Reynolds,George Lutz,Melissa George,Kathy Lutz,Jesse James,Billy Lutz,Chloë Grace Moretz,Chelsea Lutz,Jimmy Bennett,Michael Lutz
Adaptation.,2002,5,Nicolas Cage,CharlieandDonald Kaufman,Meryl Streep,Susan Orlean,Chris Cooper,John Laroche,Tilda Swinton,Valerie Thomas,Cara Seymour,Amelia Kavan
Land of the Dead,2005,5,Simon Baker,Riley,John Leguizamo,Cholo,Dennis Hopper,Kaufman,Robert Joy,Charlie,Asia Argento,Slack
Out of Inferno,2013,0
Fear and Loathing in Las Vegas,1998,5,Johnny Depp,Raoul Duke,Benicio del Toro,Dr. Gonzo and Oscar Z. Acosta,Tobey Maguire,Hitchhiker,Christina Ricci,Lucy,Ellen Barkin,Waitress at North Star Cafe
The Invention of Lying,2009,5,Ricky Gervais,Mark Bellison,Jennifer Garner,Anna McDoogles,Jonah Hill,Frank,Louis C.K.,Greg,Jeffrey Tambor,Anthony
Neighbors,2014,5,Seth Rogen,Mac Radner,Zac Efron,Teddy Sanders,Rose Byrne,Kelly Radner,Dave Franco,Pete Regazolli,Ike Barinholtz,Jimmy Blevins
The Mask,1994,5,Jim Carrey,Stanley Ipkiss and The Mask,Cameron Diaz,Tina Carlyle,Nancy Fish,Mrs. Peenman,Tim Bagley,Irv,Johnny Williams,Burt
Big,1988,5,Tom Hanks,Joshua "Josh" Baskin,Elizabeth Perkins,Susan,Robert Loggia,MacMillan,John Heard,Paul,Jared Rushton,Billy
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,5,Sacha Baron Cohen,Borat Sagdiyev,Ken Davitian,Azamat Bagatov,Luenell,Luenell,Pamela Anderson,Herself,Bob Barr,Himself
Legally Blonde,2001,5,Reese Witherspoon,Elle Woods,Luke Wilson,Emmett Richmond,Selma Blair,Vivian Kensington,Matthew Davis,Warner Huntington III,Victor Garber,Professor Callahan
Star Trek III: The Search for Spock,1984,5,William Shatner,Admiral James T. Kirk,Leonard Nimoy,Capt. SpockandElevator Voice,DeForest Kelley,Dr. Leonard McCoy,James Doohan,Montgomery Scott,George Takei,Hikaru Sulu
Deuce Bigalow: Male Gigolo,1999,5,Rob Schneider,Deuce Bigalow,William Forsythe,Det. Chuck Fowler,Eddie Griffin,Tiberius Jefferson "T.J." Hicks,Arija Bareikis,Kate,Oded Fehr,Antoine Laconte
Left Behind,2014,5,Nicolas Cage,Rayford Steele,Chad Michael Murray,Buck Williams,Lea Thompson,Irene Steele,Nicky Whelan,Hattie Durham,Martin Klebba,Melvin Weir
The Family Stone,2005,5,Claire Danes,Julie Morton,Diane Keaton,Sybil Stone,Rachel McAdams,Amy Stone,Dermot Mulroney,Everett Stone,Sarah Jessica Parker,Meredith Morton
Barbershop 2:  Back in Business,2004,5,Ice Cube,Calvin,Cedric the Entertainer,Eddie,Sean Patrick Thomas,Jimmy,Keke Palmer,Gina's Niece,Michael Ealy,Ricky
Bad Santa,2003,5,Billy Bob Thornton,Willie Soke,Tony Cox,Marcus Skidmore,Brett Kelly,Thurman Merman 'The Kid",Bernie Mac,Gin,John Ritter,Bob Chipeska
Austin Powers: International Man of Mystery,1997,5,Mike Myers,Austin Powers and Dr. Evil,Elizabeth Hurley,Vanessa Kensington,Michael York,Basil Exposition,Mimi Rogers,Mrs. Kensington,Seth Green,Scott Evil
My Big Fat Greek Wedding 2,2016,5,John Corbett,Ian Miller,Elena Kampouris,Paris Miller,Nia Vardalos,Toula Portokalos,Ian Gomez,Mike,John Stamos,George
Diary of a Wimpy Kid: Rodrick Rules,2011,5,Zachary Gordon,Greg Heffley,Devon Bostick,Rodrick Heffley,Rachael Harris,Susan Heffley,Robert Capron,Rowley Jefferson,Steve Zahn,Frank Heffley
Predator,1987,5,Arnold Schwarzenegger,Major Alan 'Dutch' Schaeffer,Carl Weathers,Major George Dillon,Elpidia Carrillo,Anna,Bill Duke,Sergeant 'Mac' Eliot,Jesse Ventura,Blain
Amadeus,1984,5,F. Murray Abraham,Antonio Salieri,Tom Hulce,Wolfgang Amadeus Mozart,Elizabeth Berridge,Constanze Mozart,Roy Dotrice,Leopold Mozart,Simon Callow,Emanuel Schikaneder
Prom Night,2008,5,Brittany Snow,Donna Keppel,Scott Porter,Bobby,Jessica Stroup,Claire,Dana Davis,Lisa Hines,Kelly Blatz,Michael
Mean Girls,2004,5,Lindsay Lohan,Cady Heron,Rachel McAdams,Regina George,Tim Meadows,Mr. Duvall,Ana Gasteyer,Cady's mom,Amy Poehler,Mrs. George
Under the Tuscan Sun,2003,5,Diane Lane,Frances,Sandra Oh,Patti,Lindsay Duncan,Katherine,Raoul Bova,Marcello,Vincent Riotta,Martini
Gosford Park,2001,5,Helen Mirren,Mrs. Wilson,Clive Owen,Robert Parks,Maggie Smith,Constance Trentham,Geraldine Somerville,Louisa Stockbridge,Jeremy Northam,Ivor Novello
Peggy Sue Got Married,1986,5,Kathleen Turner,Peggy Sue,Nicolas Cage,Charlie Bodell,Barry Miller,Richard Norvik,Catherine Hicks,Carol Heath,Joan Allen,Maddy Nagle
Birdman,2014,5,Michael Keaton,Riggan,Emma Stone,Sam,Zach Galifianakis,Jake,Naomi Watts,Lesley,Edward Norton,Mike
Blue Jasmine,2013,5,Cate Blanchett,Jasmine Francis,Alec Baldwin,Hal Francis,Sally Hawkins,Ginger,Bobby Cannavale,Chili,Louis C.K.,Al Munsinger
United 93,2006,5,J.J. Johnson,Captain Jason Dahl,Polly Adams,Deborah Welsh,Trish Gates,Sandra Bradshaw,Nancy McDoniel,Lorraine G. Bay,Opal Alladin,CeeCee Lyles
Honey,2003,5,Jessica Alba,Honey Daniels,Mekhi Phifer,Chaz,Joy Bryant,Gina,Romeo Miller,Benny,David Moscow,Michael Ellis
Spy Hard,1996,5,Leslie Nielsen,Dick Steele,Nicollette Sheridan,Veronique Ukrinsky,Charles Durning,The Director,Marcia Gay Harden,Miss Cheevus,Barry Bostwick,Norman Coleman
The Fog,1980,5,Adrienne Barbeau,Stevie Wayne,Jamie Lee Curtis,Elizabeth Solley,Janet Leigh,Kathy Williams,John Houseman,John Houseman,Tom Atkins,Nick Castle
Soul Surfer,2011,5,AnnaSophia Robb,Bethany Hamilton,Helen Hunt,Cheri Hamilton,Lorraine Nicholson,Alana Blanchard,Carrie Underwood,Sarah Hill,Dennis Quaid,Tom Hamilton
Catch-22,1970,5,Alan Arkin,Captain John Yossarian, (Bombardier),Martin Balsam,Colonel Cathcart (CO, 256th Squadron),Richard Benjamin,Major Danby (Flight Operations Officer),Art Garfunkel,Captain Nately,Jack Gilford,Dr. "Doc" Daneeka
Observe and Report,2009,5,Seth Rogen,Ronnie Barnhardt,Anna Faris,Brandi,Michael Peña,Dennis,Ray Liotta,Detective Harrison,Collette Wolfe,Nell
Conan the Destroyer,1984,5,Arnold Schwarzenegger,Conan,Grace Jones,Zula,Wilt Chamberlain,Bombaata,Tracey Walter,Malak,Mako,Akiro 'The Wizard'
Raging Bull,1980,5,Robert De Niro,Jake La Motta,Joe Pesci,Joey La Motta,Cathy Moriarty,Vickie Thailer,Frank Vincent,Salvy Batts,Nicholas Colasanto,Tommy Como
Love Happens,2009,5,Aaron Eckhart,Burke,Jennifer Aniston,Eloise Chandler,Judy Greer,Marty,Martin Sheen,Burke's Father-in-Law,Deirdre Blades,Burke's Mother-in-Law
Young Sherlock Holmes,1985,5,Nicholas Rowe,Sherlock Holmes,Alan Cox,John Watson,Sophie Ward,Elizabeth Hardy,Anthony Higgins,Professor Rathe,Susan Fleetwood,Mrs. Dribb
Fame,2009,5,Kay Panabaker,Jenny Garrison,Naturi Naughton,Denise Dupree,Kherington Payne,Alice Ellerton,Megan Mullally,Ms. Fran Rowan,Walter Perez,Victor Taveras
127 Hours,2010,5,James Franco,Aron Ralston,Kate Mara,Kristi Moore,Amber Tamblyn,Megan McBride,Clémence Poésy,Rana,Lizzy Caplan,Sonja Ralston
Small Time Crooks,2000,5,Woody Allen,Ray,Carolyn Saxon,Candy Salesperson,Tracey Ullman,Frenchy,Michael Rapaport,Denny,Tony Darrow,Tommy
Center Stage,2000,5,Amanda Schull,Jody Sawyer,Zoe Saldana,Eva Rodríguez,Susan May Pratt,Maureen Cummings,Peter Gallagher,Jonathan Reeves,Scottie Thompson,Ensemble
Love the Coopers,2015,5,Steve Martin,Rags (voice),Diane Keaton,Charlotte Cooper,John Goodman,Sam Cooper,Alan Arkin,Bucky,Olivia Wilde,Eleanor
Catch That Kid,2004,5,Kristen Stewart,Madeline "Maddy" Rose Phillips,Corbin Bleu,Austin,Max Thieriot,Gus,Jennifer Beals,Molly Phillips,Sam Robards,Tom Phillips
Life as a House,2001,5,Kevin Kline,George Monroe,Kristin Scott Thomas,Robin Kimball,Hayden Christensen,Sam Monroe,Jena Malone,Alyssa Beck,Mary Steenburgen,Colleen Beck
Steve Jobs,2015,5,Michael Fassbender,Steve Jobs,Kate Winslet,Joanna Hoffman,Seth Rogen,Steve Wozniak,Katherine Waterston,Chrisann Brennan,Jeff Daniels,John Sculley
I Love You Beth Cooper,2009,5,Hayden Panettiere,Beth Cooper,Paul Rust,Denis Cooverman,Lauren London,Cammy,Lauren Storm,Treece,Jack Carpenter,Rich Munsch
Youth in Revolt,2009,5,Michael Cera,Nick Twisp,Zach Galifianakis,Jerry,Justin Long,Paul Saunders,Ray Liotta,Lance Wescott,Steve Buscemi,George Twisp
The Legend of the Lone Ranger,1981,5,Christopher Lloyd,Maj. Bartholomew 'Butch' Cavendish,Matt Clark,Sheriff Wiatt,Juanin Clay,Amy Striker,Jason Robards,President Ulysses S. Grant,John Bennett Perry,Ranger Captain Dan Reid
The Tailor of Panama,2001,5,Pierce Brosnan,Andrew " Andy " Osnard,Geoffrey Rush,Harold " Harry " Pendel,Jamie Lee Curtis,Louisa Pendel,Leonor Varela,Marta,Brendan Gleeson,Michelangelo " Mickie " Abraxas
Blow Out,1981,5,John Travolta,Jack Terry,Nancy Allen,Sally Badina,John Lithgow,Burke,Dennis Franz,Manny Karp,Peter Boyden,Sam
Getaway,2013,5,Ethan Hawke,Brent Magna,Selena Gomez,The Kid,Jon Voight,The Voice,Paul Freeman,The Man (voice),Bruce Payne,Distinguished man
The Ice Storm,1997,5,Kevin Kline,Ben Hood,Joan Allen,Elena Hood,Sigourney Weaver,Janey Carver,Henry Czerny,George Clair,Tobey Maguire,Paul Hood
And So It Goes,2014,5,Michael Douglas,Oren Little,Diane Keaton,Leah,Sterling Jerins,Sarah,Paloma Guzmán,Selena,Frances Sternhagen,Claire
Troop Beverly Hills,1989,5,Shelley Long,Phyllis Nefler,Craig T. Nelson,Freddy Nefler,Betty Thomas,Velda Plendor,Mary Gross,Annie Herman,Carla Gugino,Chica Barnfell
Being Julia,2004,5,Michael Gambon,Jimmie Langton,Annette Bening,Julia Lambert,Leigh Lawson,Archie Dexter,Shaun Evans,Tom Fennel,Jeremy Irons,Michael Gosselyn
Nine 1/2 Weeks,1986,5,Mickey Rourke,John,Kim Basinger,Elizabeth,Margaret Whitton,Molly,David Margulies,Harvey,Christine Baranski,Thea
Dragonslayer,1981,5,Peter MacNicol,Galen,Caitlin Clarke,Valerian,Ralph Richardson,Ulrich,John Hallam,Tyrian,Peter Eyre,Casiodorus Rex
The Last Station,2009,5,James McAvoy,Valentin Bulgakov,Christopher Plummer,Leo Tolstoy,Helen Mirren,Sofya Tolstoya,Paul Giamatti,Vladimir Chertkov,Anne-Marie Duff,Sasha Tolstoy
Ed Wood,1994,5,Johnny Depp,Ed Wood,Martin Landau,Bela Lugosi,Sarah Jessica Parker,Dolores Fuller,Patricia Arquette,Kathy O'Hara,Jeffrey Jones,Criswell
Labor Day,2013,5,Josh Brolin,Frank Chambers,Kate Winslet,Adele Wheeler,Gattlin Griffith,Henry Wheeler,Tobey Maguire,Older Henry Wheeler,Tom Lipinski,Young Frank Chambers
Mongol: The Rise of Genghis Khan,2007,5,Tadanobu Asano,Temudjin,Sun Honglei,Jamukha,Khulan Chuluun,Borte,Aliya,Oelun,Ba Sen,Esugei
RockNRolla,2008,5,Mark Strong,Archy,Tom Wilkinson,Lenny Cole,Toby Kebbell,Johnny Quid,Gerard Butler,One-Two,Tom Hardy,Handsome Bob
Megaforce,1982,5,Barry Bostwick,Ace Hunter,Michael Beck,Dallas,Persis Khambatta,Major Zara,Henry Silva,Duke Guerera,George Furth,Prof. Eggstrum
Hamlet,1996,5,Kenneth Branagh,Prince Hamlet,Derek Jacobi,King Claudius,Julie Christie,Gertrude,Richard Briers,Polonius,Kate Winslet,Ophelia
Mao's Last Dancer,2009,5,Chi Cao,Li Cunxin - adult,Chengwu Guo,Li Cunxin - teenage,Wen Bin Huang,Li Cunxin - boy,Joan Chen,Niang,Bruce Greenwood,Ben Stevenson
Midnight Special,2016,5,Michael Shannon,Roy Tomlin,Jaeden Lieberher,Alton Meyer,Joel Edgerton,Lucas,Kirsten Dunst,Sarah Tomlin,Adam Driver,Agent Sevier
Anything Else,2003,5,Woody Allen,David Dobel,Jason Biggs,Jerry Falk,Christina Ricci,Amanda Chase,Stockard Channing,Paula Chase,Danny DeVito,Harvey Wexler
The Railway Man,2013,5,Jeremy Irvine,Young Eric,Colin Firth,Eric,Stellan Skarsgård,Finlay,Michael MacKenzie,Sutton,Nicole Kidman,Patti
The White Ribbon,2009,5,Ursina Lardi,Marie-Louise, die Baronin,Ulrich Tukur,Baron,Burghart Klaußner,The Pastor,Christian Friedel,Lehrer,Leonie Benesch,Eva
Restoration,2016,4,Emily Roya O'Brien,Rebecca Jordan,Adrian Gaeta,Todd Jordan,Zack Ward,Harold,Sarah Ann Schultz,Fancine
The Wraith,1986,5,Charlie Sheen,Jake Kesey and The Wraith,Nick Cassavetes,Packard Walsh,Sherilyn Fenn,Keri Johnson,Randy Quaid,Sheriff Loomis,Matthew Barry,Billy Hankins
Salton Sea,2002,5,Val Kilmer,Tom Van Allen | Danny Parker,Vincent D'Onofrio,Pooh-Bear,Adam Goldberg,Kujo,Luis Guzmán,Quincy,Doug Hutchison,Gus Morgan
Metallica: Through the Never,2013,5,Dane DeHaan,Trip,Mackenzie Gray,Tall Man,James Hetfield,Himself,Lars Ulrich,Himself,Kirk Hammett,Himself
The Informers,2008,5,Billy Bob Thornton,William,Kim Basinger,Laura,Mickey Rourke,Peter,Winona Ryder,Cheryl Laine,Jon Foster,Graham
Carlos,2010,5,Edgar Ramírez,Ilich Ramírez Sánchez ('Carlos'),Alexander Scheer,Johannes Weinrich,Fadi Abi Samra,Michel Moukharbel,Nora von Waldstätten,Magdalena Kopp,Talal El-Jordi,Kamal al-Issawi ('Ali')
I Come with the Rain,2009,5,Josh Hartnett,Kline,Elias Koteas,Hasford,Takuya Kimura,Shitao,Lee Byung-hun,Su Dongpo,Tran Nu Yên-Khê,Lili
One Man's Hero,1999,5,Tom Berenger,Captain John Riley,Joaquim de Almeida,Cortina,Daniela Romo,Marta,Mark Moses,Col. Benton Lacy,Stuart Graham,Corporal Kenneally
Day of the Dead,1985,5,Lori Cardille,Sarah,Terry Alexander,John,Joseph Pilato,Captain Rhodes,Jarlath Conroy,William McDermott,Anthony Dileo Jr.,Pvt. Miguel Salazar
I Am Wrath,2016,5,John Travolta,Stanley Hill,Christopher Meloni,Dennis,Rebecca De Mornay,Vivian Hill,Amanda Schull,Abbie,Patrick St. Esprit,Governor Meserve
Renaissance,2006,5,Daniel Craig,Barthélémy Karas,Catherine McCormack,Bislane Tasuiev,Romola Garai,Ilona Tasuiev,Jonathan Pryce,Paul Dellenbach,Ian Holm,Jonas Muller
